feature,importance
48,0.00022568502226436515
47,0.00022546954304702494
mínimo,0.00022546411828175774
gracia señoría,0.00022545111193964562
miedo,0.00022542057131391747
crear nuevo,0.00022500267713135858
37,0.00022493961741323735
apenas,0.00022459602020218655
pleno,0.00022440254944087418
solucionar,0.00022424255465189417
alcanzar,0.00022391525233728398
fuerzas cuerpos seguridad,0.00022325709380695822
cariño,0.00022315705427919218
abogado,0.00022308179832028548
especializado,0.00022307607525565154
productivo,0.00022306081967081803
sustitución,0.00022287641017850268
afortunadamente,0.0002228519980888667
vínculo,0.00022260052040230116
amigo,0.00022248450042953717
precio,0.00022205063736124728
requerir,0.00022195226441590248
rivera,0.00022147468644369178
cuarenta año,0.00022124835572610095
motivado,0.00022089134648462644
deducción,0.00022081841521736623
alto,0.0002207619406271602
mañana,0.0002206897213433651
fernández,0.00022060987560315967
responsabilidad fiscal,0.00022049660203972828
prestación,0.000220359725616475
tener objetivo,0.00022002409897033391
futuro,0.000219794479644532
productividad,0.0002197924474245762
cantabria,0.00021970719067321954
señoría poder,0.0002196891793735652
política activo,0.00021966885663881784
saber perfectamente,0.00021953053529726938
conferencia,0.00021936737963275995
grupo parlamentario presentar,0.00021911219424311913
compromiso,0.00021907823798209916
requisito,0.00021884629292199013
concesión,0.00021837725518006264
agenda,0.00021782190638621032
tener razón,0.00021779486508338546
probablemente,0.0002173957648834387
retirar,0.00021717233370908818
plataforma,0.0002166610666243647
defender derecho,0.00021642190717789737
partir,0.00021622972049396158
iniciar,0.0002157816070583777
igualdad,0.00021577287785310827
carretera,0.00021575893074875945
dramático,0.00021563357118140904
españa si,0.0002156064616082978
cuál política,0.0002153523078089928
pasado mes,0.0002153168412218885
sencillamente,0.00021492862915315926
administración justicia,0.00021491319737931133
ministerial,0.00021434707218992915
aplausos diputado,0.0002143431689372174
regular,0.00021428606121070003
ayuda directo,0.0002137274888420401
límite,0.00021324766103348114
descarbonización,0.00021320922031811787
ejemplar,0.00021308574572632508
tratado,0.00021305101579042923
actitud,0.00021267781129195406
aliado,0.00021255390482918414
apuesta,0.0002123867105964993
planteamiento,0.00021200121262448653
consensuado,0.00021181015440250347
crecimiento empleo,0.0002112954867443101
ayuntamiento,0.000211268620057616
interesante,0.00021125465495876828
activar,0.0002111399399604822
segundo lugar,0.0002110981428229952
votarer,0.00021092869941536038
sujeto,0.00021077797304379137
problema poder,0.00021076055439316155
ministerio hacienda,0.00021070357438785948
crecimiento,0.00021043871066399672
medio trabajador,0.00021038855375449616
social político,0.00021025864026951702
asegurar,0.00021025779683556443
aprovechar,0.0002101067965598107
todas,0.00021005255566277075
comunitario,0.00020996697032986132
prioridad,0.00020942254976970978
miembro,0.00020925657090228826
especial atención,0.00020864213307060224
declaración,0.0002086363342009916
monetario internacional,0.00020861446117007503
aplauso,0.00020851936893048805
existir,0.00020803564350930622
veto,0.00020798452429776222
impedir,0.00020740732864309096
punto,0.0002073872412548499
ceuta,0.0002073012186084542
anterioridad,0.00020693907322520916
condición,0.00020676007057795527
clase medio,0.00020647589730226704
ejercer,0.0002063936980695718
elaboración,0.0002062245404491426
acelerar,0.00020621318424664684
querer ir,0.000206146775707458
grupo parlamentario congreso,0.00020610659896787178
consiguiente,0.0002060124314292103
desarrollo,0.0002057238077608895
investigación,0.00020539289687753276
pyme autónomo,0.00020537612325913853
falsedad,0.00020533326470130401
cuánto,0.00020529514230988805
díez,0.00020524064743653722
confirmar,0.0002051229672370361
penitenciarias,0.0002050406464500229
distancia,0.00020492320923163988
situación crisis,0.00020478588696032837
echar,0.00020477518317742278
influir,0.0002045997349884652
ahorro,0.00020435241633818066
cifra,0.0002040860522528385
fundación,0.00020403756769696375
básico,0.00020358561699115218
ir dar,0.00020355674649255584
penitenciario,0.00020352885113193012
comunidad madrid,0.00020332891159238766
posición grupo parlamentario,0.00020327821656461887
administrativo,0.0002032459642245087
cerrado,0.00020322867460268249
hoy día,0.000203212849277835
ministerio empleo,0.0002025528115183008
moral,0.00020244479291363246
soberanía,0.0002023578538729341
ministerio interior,0.0002017936474460005
eliminación,0.00020158852179369234
administrar,0.0002014575761707483
ver día,0.00020140572445153044
fiesta,0.00020115417418336144
analizar,0.00020090554775128652
entidad,0.00020071694207587928
adelante,0.0002006422528768921
asalto,0.00020062515265688018
nunca,0.00020040266685040508
tener lugar,0.00020023260477590788
ajuste,0.00020007441348383472
responsable político,0.00019991633940583234
devolver,0.00019985351059109759
esperanza,0.0001997815473065824
vigor,0.00019973055539718645
través,0.00019971630826327982
grupo proponente,0.0001996917137064188
mero,0.0001996117952031586
instrumento,0.00019922724101571014
alguno forma,0.00019905159322267067
bastante,0.00019895275190252526
gestión,0.00019892626369560833
suficiente,0.00019822620864544087
ámbito nacional,0.0001980834902976761
ver si,0.00019803081698344262
sueldo,0.00019778733897283295
gustar destacar,0.00019742554016102614
menor,0.00019678342809268133
subo tribuna,0.00019650987532232578
castilla león,0.00019630730367167388
identidad,0.00019572467228964077
extremo,0.00019545314184987977
hidrógeno,0.00019542751829535826
regla,0.0001954027839866314
señoría si,0.00019526478028797852
igual,0.0001952568795371778
apoyo,0.0001948588439322568
perfil,0.00019482823484343737
temporal,0.00019475105884186658
aún,0.00019431308831854363
dependencia,0.00019399705986287085
famoso,0.00019387484766559155
elaborar,0.00019367716414366538
ingreso,0.00019364496991305968
brecha género,0.00019304687286291099
tener poner,0.0001930177404447877
partir ahí,0.00019294383738411444
incrementar,0.00019279282598315945
mecanismo,0.00019249105868166414
necesitar,0.0001924050741946057
vida político,0.000192325061859229
determinado,0.00019167596531711843
fabricar,0.00019067656274581162
cámaras,0.00019059292579395683
conjunto comunidad autónomo,0.00019005348224386895
ampliamente,0.00018999244320185412
cuerpos,0.00018955478815754426
protestar,0.00018953393280943896
letrado,0.00018943590971842706
señorías hoy,0.0001891920351105873
municipio,0.00018893606970707825
pnl,0.0001888954425543325
poder producir,0.00018870416540295415
ir terminar,0.00018862504094512976
reunir,0.00018853881039905567
falso,0.00018836943944867322
peso,0.00018811780980270757
agente,0.00018749740244528712
tramitar,0.00018745487224055112
bandera,0.0001863056903169812
líder,0.00018628140265949676
moción,0.00018620568228140514
situación poder,0.00018608658063437583
querer agradecer,0.00018604596620095326
corresponder,0.00018593158035901263
novedad,0.00018576516828730071
capital,0.00018570997525798474
2013,0.0001856508148752447
suceder,0.00018552180754090731
iniciativa grupo,0.0001854609673200072
eficiencia energético,0.00018540985114534343
llamar,0.00018515688570750993
vehículo,0.00018505843314716445
apartar,0.0001850430267663954
seguridad ciudadano,0.00018498536632589877
humanos,0.00018477962334947012
herramienta,0.00018469150693183604
servidor,0.00018448305390958607
año 2017,0.0001843877843157635
objetivo,0.00018436911180147466
caída,0.0001841678018585037
puesta marcha,0.00018412383470334755
autonomía,0.0001835504442220346
prometer,0.00018338472508535496
compatibilidad,0.0001833351752861974
español querer,0.00018303879038640507
progresar,0.00018303103035727784
participar,0.00018296083439920202
igualitario,0.0001829120527600944
promedio,0.00018285744032034963
mejora,0.00018282526388516314
cuál,0.00018281089535550875
sensible,0.00018252883508167156
medir,0.0001823838734905952
reducción,0.00018221116967417672
cumplimiento,0.0001819210779834292
ibérico,0.00018178259353327555
aceptar,0.0001816324174062788
agradecer,0.00018148350113388173
instituciones penitenciarias,0.00018122677524675014
agencia tributaria,0.0001811409778582826
parecer tener,0.00018068792314645626
lucha violencia,0.00018057360269333554
aclarar,0.00018051164774274378
opción,0.0001803978024704003
caliente,0.00018016705143938556
calle,0.00018015353161511283
28,0.00017988942037090974
bien aplauso,0.00017945654616009798
esteban,0.00017899292745856285
contratación,0.000178700572616262
inspección,0.00017868191477880845
creciente,0.0001785563255800315
legislación,0.00017830565919280003
empeñar,0.00017814607811610152
deterioro,0.00017808300390541678
ocasión,0.00017768678727381982
rey,0.00017746264985363158
abierto,0.00017744505205792493
sorprender,0.0001773574606375069
cuarto,0.000177222928134836
correspondiente,0.00017717330925321915
gustar,0.00017700100595832548
aparecer,0.0001769647186831065
importar,0.00017646193634200249
tercer lugar,0.00017646128605579322
dar impresión,0.0001763089333380664
similar,0.00017617226578362421
práctica,0.00017600690503432302
tono intervención,0.00017575222809480343
contrario,0.0001756669354925686
hora,0.00017546501912023656
fuerzas cuerpos,0.00017506327146687268
exposición,0.0001747562968455181
contribuir,0.0001747356066964094
permítanmar,0.00017441774774556827
mundo poder,0.00017440120104950877
gesto,0.00017431339041498506
órden,0.000174305385765712
negativo,0.0001742532725133678
cambio climático transición,0.00017421445130006815
caos,0.0001741820870385808
soportar,0.00017397842441617227
renta,0.00017384924545868325
operación,0.0001737491627250799
inmigrante,0.00017350948774613465
dedicar,0.00017345412182861433
prestar servicio,0.0001733096014252782
modelo económico,0.00017276429129265571
económico tener,0.00017260292516480287
aquí hablar,0.0001724348718983649
bajos,0.00017240582223739705
resultar,0.00017223488987021092
promoción,0.00017220946122787053
responder,0.00017203151952064645
gestionar,0.00017202491245854693
naciones unidas,0.000172005928733271
poder seguir,0.00017166400970250516
global,0.00017158155569806796
ayer,0.00017150604890597682
minuto,0.00017132048352625105
definido,0.00017116654319575508
equilibrado,0.00017084088097246144
italia,0.0001708388301525204
voluntario,0.00017078607095643965
fecha,0.00017076707240887176
cometer,0.0001707134357746857
precisamente,0.00017035884598576973
comisario,0.00017017430166596292
actual,0.00016998744603964437
consenso,0.00016992407370815238
discutir,0.00016982182454239664
servir,0.00016969619719236367
médico,0.00016966588234464816
decreto ley hoy,0.00016926823270455209
acorde,0.0001692004606372794
voluntad,0.00016907148404890547
prohibición,0.00016899080743935916
extremadura,0.0001689629275521276
recuperación,0.00016860728773746667
recordar alguno,0.00016852065907987333
solidario,0.00016839818762878035
profesional,0.00016825187617204284
vez historia,0.00016814064267041512
ley gracia aplausos,0.00016807733736720802
país ir,0.00016801883704080757
autónomo tener,0.0001678971919974403
auténtico,0.00016763084710727652
200000,0.00016735712986118908
cambiar,0.00016728140156159238
unilateralmente,0.00016727796753795066
realmente,0.0001671477325318281
2007,0.00016705981390242487
obra,0.00016693537051551746
dar cuenta,0.00016671150022107197
conducta,0.00016647284106391483
administración central,0.0001662013071667188
enmienda totalidad,0.00016601808670716942
interprofesional,0.00016595627933443797
preparar,0.00016560912033779276
sentado,0.0001656050228869744
español español,0.0001651136723222003
ingreso mínimo vital,0.00016508525858441368
parlamentario presentar,0.00016476371182158717
vuelta,0.00016426803329813657
perspectiva,0.00016397292646026993
homenaje,0.00016396599791295373
concluir,0.00016393629068629033
romper,0.00016385801411738103
armadas,0.0001637053536951311
atender necesidad,0.0001636352854172284
recibir,0.00016363476787480949
tener asumir,0.00016362661384494346
servicio,0.00016334532408970583
mostrar,0.00016333301638023882
justificar,0.0001632397881305863
oir,0.0001631596617945788
iniciativo,0.00016291304492312256
canarias,0.00016285257128085588
